6,Population ('000) (2)   ,All Causes   ,"Communicable, maternal, perinatal and nutritional conditions   ",A. Infectious and parasitic diseases  , 1. Tuberculosis , 2. STDs excluding HIV ,  a. Syphilis,  b. Chlamydia,  c. Gonorrhoea,  d. Trichomoniasis,  e. Genital herpes,  f. Other STDs, 3. HIV/AIDS , 4. Diarrhoeal diseases , 5. Childhood-cluster diseases ,  a. Whooping cough,  b. Diphtheria,  c. Measles,  d. Tetanus, 6. Meningitis , 7. Encephalitis , 8. Hepatitis ,  a. Acute hepatitis A,  b. Acute hepatitis B,  c. Acute hepatitis C,  d. Acute hepatitis E, 9. Parasitic and vector diseases ,  a. Malaria,  b. African Trypanosomiasis,  c. Chagas disease,  d. Schistosomiasis,  e. Leishmaniasis,  f. lymphatic filariasis,  g. Onchocerciasis,  h. Cysticercosis,  i. Echinococcosis,  j. Dengue,  k. Trachoma,  l. Yellow fever,  m. Rabies, 10. Intestinal nematode infections ,  a. Ascariasis,  b. Trichuriasis,  c. Hookworm disease,  d. Food-bourne trematodes, 11. Leprosy , 12. Other infectious diseases ,B. Respiratory Infectious   , 1. Lower respiratory infections , 2. Upper respiratory infections , 3. Otitis media ,C. Maternal conditions  ,D. Neonatal conditions  , 1. Preterm birth complications , 2. Birth asphyxia and birth trauma , 3. Neonatal sepsis and infections , 4. Other neonatal conditions ,E. Nutritional deficiencies  , 1. Protein-energy malnutrition , 2. Iodine deficiency , 3. Vitamin A deficiency , 4. Iron-deficiency anaemia , 5. Other nutritional deficiencies ,Noncommunicable diseases   ,A. Malignant neoplasms  , 1. Mouth and oropharynx cancers ,  a. Lip and oral cavity,  b. Nasopharynx,  c. Other pharynx, 2. Oesophagus cancer , 3. Stomach cancer , 4. Colon and rectum cancers , 5. Liver cancer ,  a. Liver cancer secondary to hepatitis B,  b. Liver cancer secondary to hepatitis C,  c. Liver cancer secondary to alcohol use,  d. Other liver cancer, 6. Pancreas cancer ," 7. Trachea, bronchus, lung cancers ", 8. Melanoma and other skin cancers ,  a. Malignant skin melanoma,  b. Non-melanoma skin cancer, 9. Breast cancer , 10. Cervix uteri cancer , 11. Corpus uteri cancer , 12. Ovary cancer , 13. Prostate cancer , 14. Testicular cancer , 15. Kidney cancer , 16. Bladder cancer , 17. Brain and nervous system cancers , 18. Gallbladder and biliary tract cancer , 19. Larynx cancer , 20. Thyroid cancer , 21. Mesothelioma ," 22. Lymphomas, multiple myeloma ",  a. Hodgkin lymphoma,  b. Non-Hodgkin lymphoma,  c. Multiple myeloma, 23. Leukaemia , 24. Other malignant neoplasms ,B. Other neoplasms  ,C. Diabetes mellitus  ,"D. Endocrine, blood, immune disorders  ", 1. Thalassaemias , 2. Sickle cell disorders and trait , 3. Other haemoglobinopathies and haemolytic anaemias ," 4. Other endocrine, blood and immune disorders ",E. Mental and substance use disorders  , 1. Depressive disorders ,  a. Major depressive disorder,  b. Dysthymia, 2. Bipolar disorder , 3. Schizophrenia , 4. Alcohol use disorders , 5. Drug use disorders ,  a. Opioid use disorders,  b. Cocaine use disorders,  c. Amphetamine use disorders,  d. Cannabis use disorders,  e. Other drug use disorders, 6. Anxiety disorders , 7. Eating disorders , 8. Autism and Asperger syndrome , 9. Childhood behavioural disorders ,  a. Attention deficit/hyperactivity syndrome,  b. Conduct disorder, 10. Idiopathic intellectual disability , 11. Other mental and behavioural disorders ,F. Neurological conditions  , 1. Alzheimer disease and other dementias , 2. Parkinson disease , 3. Epilepsy , 4. Multiple sclerosis , 5. Migraine , 6. Non-migraine headache , 7. Other neurological conditions ,G. Sense organ diseases  ,H. Cardiovascular diseases  , 1. Rheumatic heart disease , 2. Hypertensive heart disease , 3. Ischaemic heart disease , 4. Stroke ,  a. Ischaemic stroke,  b. Haemorrhagic stroke," 5. Cardiomyopathy, myocarditis, endocarditis ", 6. Other circulatory diseases ,I. Respiratory diseases  , 1. Chronic obstructive pulmonary disease , 2. Asthma , 3. Other respiratory diseases ,J. Digestive diseases  , 1. Peptic ulcer disease , 2. Cirrhosis of the liver ,  a. Cirrhosis due to hepatitis B,  b. Cirrhosis due to hepatitis C,  c. Cirrhosis due to alcohol use,  d. Other liver cirrhosis, 3. Appendicitis , 4. Gastritis and duodenitis , 5. Paralytic ileus and intestinal obstruction , 6. Inflammatory bowel disease , 7. Gallbladder and biliary diseases , 8. Pancreatitis , 9. Other digestive diseases ,K. Genitourinary diseases  , 1. Kidney diseases ,  a. Acute glomerulonephritis,  b. Chronic kidney disease due to diabetes,  c. Other chronic kidney disease, 2. Benign prostatic hyperplasia , 3. Urolithiasis , 4. Other urinary diseases , 5. Infertility , 6. Gynecological diseases ,L. Skin diseases  ,M. Musculoskeletal diseases  , 1. Rheumatoid arthritis , 2. Osteoarthritis , 3. Gout , 4. Back and neck pain , 5. Other musculoskeletal disorders ,N. Congenital anomalies  , 1. Neural tube defects , 2. Cleft lip and cleft palate , 3. Down syndrome , 4. Congenital heart anomalies , 5. Other chromosomal anomalies , 6. Other congenital anomalies ,O. Oral conditions  ,P. Sudden infant death syndrome  ,Injuries   ,A. Unintentional injuries  , 1. Road injury , 2. Poisonings , 3. Falls ," 4. Fire, heat and hot substances ", 5. Drowning , 6. Exposure to mechanical forces , 7. Natural disasters , 8. Other unintentional injuries ,B. Intentional injuries  , 1. Self-harm , 2. Interpersonal violence , 3. Collective violence and legal intervention 
Mongolia,2397,1439.997,145.016,57.94621,24.9188,2.29616,2.197565,0.0184481,0.0541933,.,.,0.0259538,0.0544531,14.56256,1.746181,0.1385165,0.0132635,1.236965,0.3574364,6.524144,1.202287,3.488427,0.861501,1.502583,0.1061137,1.01823,0.5071933,.,.,.,.,.,.,.,0.2130699,.,.,.,.,0.2941234,0.9879444,.,.,.,0.9879444,.,1.658063,44.49965,44.42973,0.0629489,0.0069703,2.827779,38.45844,19.789,11.92895,4.494022,2.246469,1.283928,0.652068,0.0612056,.,0.0499762,0.5206781,1190.639,224.0667,5.210347,3.813847,0.367154,1.029346,24.19984,45.06573,6.058222,62.90165,31.73162,15.45778,11.09809,4.614163,3.322376,28.29835,2.177474,0.5865171,1.590957,2.663663,9.026064,1.044997,1.31487,1.133274,1.157544,1.732306,2.421089,1.874151,0.5098189,1.387323,0.8510359,1.627921,3.608883,0.4839242,2.827332,0.2976265,2.04434,14.4354,1.438364,5.628101,3.997411,0.3108141,0.1872831,0.9030834,2.596231,5.582788,.,.,.,.,.,4.466627,1.114833,0.890085,0.0486025,0.0356323,.,0.1405132,.,0.0013282,.,.,.,.,.,.,32.06725,25.2457,3.391309,2.294853,0.2765525,.,.,0.8588323,.,697.6498,32.74463,19.41981,425.908,189.392,27.13942,162.2526,9.27654,20.90878,52.15271,32.21182,14.09546,5.845432,108.4868,17.75998,63.02806,24.32929,11.64314,16.47461,10.58102,4.405013,1.112235,6.960263,0.7304037,5.834431,2.368064,6.28836,46.92683,38.67276,0.0121769,15.73374,22.92684,.,0.0982067,8.054126,.,0.1017378,0.482647,0.6019177,0.1309787,.,.,.,0.470939,11.16684,0.2725001,0.1661337,0.3236131,5.508899,0.2904345,4.605263,.,0.3905203,104.3424,67.25704,19.21909,9.345746,8.843312,3.454883,6.875594,1.882741,1.284596,16.35108,37.08536,19.65059,17.43477,7.57e-09
Montenegro,614,788.1717,26.27233,2.634844,0.7466161,0.0624972,0.0489733,0.0023713,0.0075727,.,.,0.00358,0.2455557,0.0646829,0.0348625,0.024194,0.001776,0.0001498,0.0087428,0.4900546,0.2392379,0.3483653,0.0508043,0.2388882,0.0097732,0.0488997,0.046243,.,.,.,.,0.046243,.,.,.,.,.,.,.,.,0.0034269,0.0034269,.,.,.,.,0.3533017,8.451481,8.433827,0.0176042,4.99e-05,0.1600726,14.85209,5.943727,7.134249,0.648514,1.125603,0.1738398,0.1010473,0.0062325,.,0.0073416,0.0592184,714.9653,174.0949,3.779696,2.356517,0.1606414,1.262538,2.424623,11.27217,18.61207,8.236992,1.985956,2.442356,3.206415,0.6022653,7.948002,44.16784,2.583627,1.597526,0.9861007,12.92864,3.772066,2.206644,3.048847,7.607316,0.3128475,2.854286,5.386971,5.911727,3.004885,3.881378,0.8219733,0.1668609,4.986007,0.9626646,2.830088,1.193254,5.285218,12.89423,.,18.85473,1.060921,0.017325,0.0206995,0.3790607,0.6438357,3.774755,.,.,.,.,.,1.425146,2.348532,1.866462,0.006065,0.0158051,.,0.4601999,.,0.0010778,.,.,.,.,.,.,29.62611,24.43227,3.517712,0.6328418,0.6236859,.,.,0.4195974,.,428.626,2.162256,2.703218,181.3769,202.5706,23.98384,178.5867,18.14238,21.67067,23.02384,20.32715,2.016691,0.6799955,16.77994,2.471286,5.202083,1.205309,1.070946,1.894674,1.031154,0.1419502,0.0271452,2.057997,0.2629526,1.066693,1.333226,4.216602,14.05665,13.52649,0.0233904,4.541098,8.961999,.,0.0169463,0.5098933,.,0.0033228,0.0756381,0.3159729,0.1576441,.,.,.,0.1583288,4.221079,0.1219383,0.1416987,0.6841836,1.882484,0.1222383,1.268536,.,0.4546901,46.93412,34.45136,15.97929,0.9108664,3.218973,1.310286,1.204889,3.153133,.,8.673927,12.48276,9.362388,3.120371,.
Morocco,28850,973.3483,151.3699,53.59669,23.80306,3.850509,3.812023,0.0074061,0.021072,.,.,0.010008,1.105221,12.57243,2.187615,0.0569087,0.0038321,0.7739766,1.352898,4.181123,0.5153052,0.7949004,0.0182013,0.6770153,0.0141248,0.085559,2.388982,.,.,.,1.313998,0.197301,.,.,0.0482739,0.2101805,.,.,.,0.6192289,0.012606,0.012606,.,.,.,0.0402747,2.144656,48.67695,48.61822,0.0457699,0.0129614,4.391071,41.95555,18.38569,12.90094,8.72668,1.942232,2.74968,2.210618,0.0779595,.,0.0713969,0.3897054,759.1219,86.67997,3.276231,1.264332,1.628164,0.383736,1.255275,4.750801,6.006135,1.249418,0.2264538,0.6798938,0.2079839,0.1350864,1.82515,12.94184,0.916583,0.2285665,0.6880165,9.922318,4.946859,0.6556901,1.851027,6.774306,0.2769259,1.252423,3.372517,1.947852,1.823481,1.529057,2.061378,0.0553998,7.572437,1.584078,4.530744,1.457616,2.90672,7.510143,3.086322,51.08939,5.226743,0.2274197,0.3039712,1.253023,3.442328,2.771564,.,.,.,.,.,0.6318926,2.137227,1.922912,0.0359813,0.0180909,.,0.1602434,.,0.0024442,.,.,.,.,.,.,55.18158,47.07468,2.888635,4.306968,0.1954223,.,.,0.7158694,.,424.5365,3.353837,8.889427,288.0929,99.59542,56.67618,42.91923,5.411526,19.19333,40.46194,28.20269,9.235772,3.023473,30.83023,4.274317,16.90959,3.228908,7.294659,1.799594,4.586427,0.910532,0.0753821,2.659317,0.2937047,1.735076,1.000861,2.971457,46.30799,44.27879,0.0174435,12.7905,31.47084,.,0.028887,1.9766,.,0.0237113,1.973461,0.6361428,0.135909,.,.,.,0.5002337,9.668894,0.6633416,0.0046732,0.440782,3.964316,0.2626926,4.333089,.,0.6712019,62.85644,52.7475,26.33327,1.691667,6.296906,3.893938,4.157611,3.346375,0.0251832,7.002546,10.10894,8.182769,1.926168,.
Mozambique,18068,1961.71,1063.841,750.4447,139.0229,12.64991,11.87489,0.1446638,0.4136,.,.,0.2167559,271.372,117.9982,30.55497,1.997212,0.0754786,19.11808,9.364194,31.58723,1.48499,7.188311,0.0806158,5.878068,0.1920831,1.037544,123.3232,103.5475,.,.,13.14995,.,.,.,4.176617,0.0938018,0.006645,.,.,2.348714,0.9837794,0.9837794,.,.,.,2.255827,12.02344,138.015,137.43,0.4073407,0.1776527,45.29187,87.99781,34.718,31.81698,18.01733,3.445496,42.0918,33.65983,0.2814915,.,0.0963559,8.054113,762.3686,169.9994,7.539384,4.914857,1.844042,0.7804855,11.56351,1.717981,1.708385,4.613892,1.745727,1.569604,0.863388,0.4351733,2.969832,2.668834,1.629191,1.20316,0.4260311,5.823989,36.1847,0.8035856,0.5507028,5.065091,0.2210812,0.1320385,1.510658,0.2801293,1.323782,0.8547233,0.7376498,0.3130635,8.771436,0.9073862,6.018775,1.845274,4.427882,68.58785,3.121107,31.07299,10.2881,0.1028697,1.623063,6.293971,2.268195,2.877829,.,.,.,.,.,2.521627,0.3517856,0.2931192,0.0123494,0.0068135,.,0.0395035,.,0.0044163,.,.,.,.,.,.,38.97498,32.7525,1.562899,3.854675,0.1146492,.,.,0.6902639,.,351.8886,6.166944,28.33668,114.422,141.4298,56.07031,85.35948,6.983159,54.55009,42.70301,27.78841,13.82245,1.092158,70.82121,13.06736,20.98978,5.751925,6.687734,4.730602,3.819522,2.742466,2.718722,18.19047,1.669079,3.186777,1.447688,6.808869,20.71712,14.20148,0.0575138,3.965028,10.17894,.,0.0968459,5.416405,.,1.002394,6.412203,1.440444,0.7066619,.,.,.,0.7337821,11.0871,3.254422,0.1307723,0.1882374,2.897079,0.3198625,4.296722,.,0.9644274,135.5002,115.1989,38.63721,4.385407,16.71322,10.18992,11.93832,6.816602,6.984147,19.5341,20.30132,14.15479,6.007382,0.1391476
Myanmar,46095,1298.379,484.1382,335.2617,196.9592,3.99256,3.665678,0.0649031,0.1773363,.,.,0.0846427,17.15437,66.57089,11.60561,0.4884561,0.0325571,6.467106,4.617494,8.338468,2.667949,1.787332,0.1287605,1.362899,0.034326,0.2613463,10.74914,6.318909,.,.,.,.,.,.,1.727662,0.1049054,0.0701086,.,.,2.527552,3.00687,0.9902526,.,.,2.016618,1.600091,10.82925,65.92186,65.6225,0.1621136,0.1372476,6.829056,64.88801,27.29577,22.48285,10.25928,4.850103,11.23759,8.843935,0.0749039,.,1.241877,1.076871,730.5094,140.0879,11.81924,4.530062,2.064862,5.224318,8.822231,17.55783,7.836127,11.29988,5.490515,1.809213,1.955877,2.044277,1.858702,19.41421,1.614251,0.232,1.382251,8.03301,10.47119,0.8398752,2.646659,1.719738,0.2625048,0.9331089,1.681516,1.444941,3.692097,1.765311,2.013363,0.1000652,3.874895,0.3799035,2.964273,0.5307187,5.016163,15.37096,1.146578,27.5874,6.309349,0.7155931,0.0036372,5.026598,0.5635208,3.173697,.,.,.,.,.,2.528289,0.6356707,0.4563192,0.0202822,0.0148904,.,0.1441789,.,0.0097375,.,.,.,.,.,.,33.33773,27.73941,2.785256,1.875478,0.1895726,.,.,0.7480124,.,298.8942,11.25912,34.114,77.15572,150.4001,57.34428,93.05584,6.718539,19.24673,101.733,59.19855,41.23473,1.299689,71.85144,13.13799,46.29312,19.44993,5.862077,8.3586,12.62251,1.280429,0.6302797,3.621431,0.2953226,1.372998,1.69537,3.524499,32.37385,26.51673,0.043314,14.09288,12.38054,.,0.1527688,5.653023,.,0.0513297,1.921854,1.370628,0.3899494,.,.,.,0.9806788,10.1694,1.711864,0.0269804,0.2349789,4.815679,0.2346825,3.145218,.,0.5523925,83.73094,68.66936,26.20312,2.290677,15.17741,3.086638,7.417971,2.412691,.,12.08086,15.06158,7.876561,4.66729,2.517725
Namibia,1899,1654.307,808.8261,639.7181,56.0538,2.277149,1.88577,0.0708259,0.2157171,.,.,0.1048358,480.6436,65.6534,0.9272757,0.1579041,0.0199684,0.2387906,0.5106127,8.041112,0.5174315,0.8240223,0.0094282,0.6811571,0.0218507,0.1115864,20.52448,14.9547,.,.,2.788912,.,.,.,2.599191,.,.,.,.,0.181679,0.0214864,0.0214864,.,.,.,0.0827919,4.151635,110.6411,110.5054,0.0471531,0.0885577,13.15997,33.73242,14.94579,11.44991,4.892616,2.444109,11.57438,9.910534,0.0475752,.,0.0131201,1.603154,742.0015,73.00723,4.522255,2.593988,0.2939791,1.634288,2.232026,2.630275,4.191723,1.696598,0.6101348,0.340386,0.619408,0.1266689,1.086877,4.936158,1.637863,1.379001,0.2588619,7.01999,6.374636,0.7728329,1.309314,7.292947,0.2676562,1.26761,1.366863,0.8874224,0.4662836,1.628212,1.046831,0.4176925,3.668304,0.5054806,2.164153,0.9986701,1.932668,14.35419,2.318576,73.74699,7.933851,0.0047736,0.2061094,2.688936,5.034032,4.525912,.,.,.,.,.,2.270449,2.249384,1.992156,0.0353153,0.0128404,.,0.2090729,.,0.0060787,.,.,.,.,.,.,37.3308,24.45065,1.418957,10.3185,0.0966548,.,.,1.046046,.,378.982,7.964518,36.78464,163.1562,141.8236,62.65606,79.16757,12.09758,17.15539,86.09577,57.54306,25.08707,3.465647,40.3258,8.230106,12.46598,3.682867,2.38093,4.154078,2.24811,1.13435,2.085988,5.420514,2.513509,2.47379,0.8645356,5.13702,25.11906,21.55142,0.0618957,6.725199,14.76432,.,0.0416476,3.292201,.,0.2337909,3.679851,1.826624,1.042776,.,.,.,0.783848,6.821941,0.54118,0.0466558,0.5829388,2.302953,0.365237,2.982977,.,0.2871234,103.479,59.38993,24.26008,2.539483,3.92024,7.212071,5.169771,5.304994,.,10.9833,44.08904,14.5312,24.5107,5.047145
Nepal,23741,1274.783,452.384,290.8501,33.09724,3.983847,3.571278,0.0777358,0.2271824,.,.,0.1076507,4.723113,176.1976,24.70038,0.3790039,0.0158353,15.85528,8.450262,9.564567,5.689368,5.896996,0.2134991,4.13719,0.1107801,1.435527,11.04639,0.1096955,.,.,.,3.095685,.,.,1.497594,1.042909,0.1865855,.,.,5.113926,0.1445489,0.1445489,.,.,.,1.33585,14.47019,75.46057,75.02059,0.1059506,0.3340314,18.50211,60.70175,20.61762,22.64218,13.05898,4.382975,6.869409,3.249225,0.0452741,.,0.3408107,3.234099,722.2809,83.06047,7.221518,3.740644,0.9727613,2.508112,2.955005,7.290366,3.032805,0.8263048,0.3993899,0.1581756,0.1701226,0.0986167,1.089296,12.62208,0.3650178,0.1315918,0.233426,5.058624,10.81642,0.2966061,3.125429,0.6354178,0.3001087,0.8675526,1.596534,1.270154,4.786726,2.171159,1.175699,0.0588678,4.246135,1.117277,2.574652,0.5542058,3.924943,7.327694,0.7788357,30.73885,4.14061,0.0228148,0.6606655,2.660029,0.7971008,2.184465,.,.,.,.,.,1.216156,0.9649844,0.6789986,0.0541196,0.0316283,.,0.2002378,.,0.003325,.,.,.,.,.,.,30.15434,23.29455,1.738656,4.248333,0.2160763,.,.,0.6567244,.,327.6039,13.83796,13.88521,179.513,113.257,55.32965,57.92738,1.845203,5.265487,138.6549,97.63102,37.2633,3.76055,62.30071,16.89997,26.27707,10.61083,2.927288,7.311649,5.427297,2.218632,2.055044,6.432928,0.7605474,1.463455,2.317198,3.875865,30.82847,24.95546,0.1238517,8.252181,16.57943,.,0.6201406,4.963969,.,0.2889001,1.513941,0.805417,0.542209,.,.,.,0.263208,8.443643,0.370813,0.0537522,0.1414495,3.69411,0.1370029,4.046516,.,1.07232,100.1185,75.77564,22.08474,1.184882,20.47415,3.364562,9.821234,2.917169,0.8130936,15.1158,24.34282,18.04667,3.462137,2.834017
Netherlands,15926,529.5757,37.015,5.74387,0.3697073,0.0403804,0.0152249,0.0048753,0.0148436,.,.,0.0054366,0.777084,0.0976888,0.0001698,.,0.0001698,.,.,0.8203986,0.9313256,0.1867432,0.0139585,0.1339986,.,0.0387861,0.0057606,.,.,.,.,.,.,.,.,.,0.0057606,.,.,.,.,.,.,.,.,.,2.514612,25.83866,25.66074,0.1415827,0.0363448,0.1743912,4.394053,2.357049,1.312402,0.3691232,0.3554784,0.8640202,0.255814,0.0002618,0.0064697,0.5198861,0.0815885,467.7178,160.915,2.739419,1.445232,0.1239305,1.170257,5.950679,7.883753,19.52327,2.07016,0.5361217,0.679237,0.7266509,0.12815,7.400804,37.28755,2.858877,2.523999,0.3348784,16.68166,1.350194,1.730945,3.925011,9.838675,0.1921906,4.399028,4.856911,4.841656,1.462158,1.229176,0.4508091,1.930162,9.051983,0.4952983,5.522846,3.033838,5.389945,7.870021,4.266663,12.8305,4.308304,0.0263029,0.0266508,1.485692,2.769658,2.833453,.,.,.,0.0314964,0.1307132,1.502064,0.8214906,0.5513389,0.0309301,0.0374569,.,0.2017647,.,0.0509008,.,.,.,.,0.296788,.,26.87307,17.93562,2.648636,1.129224,0.9891027,0.0052285,.,4.16526,0.0240619,177.7398,0.0621192,1.795676,98.69235,44.44311,22.78899,21.65411,5.032487,27.71403,36.34069,32.45414,0.4075584,3.478988,20.80538,1.431721,4.069642,0.911897,0.8450681,2.056442,0.2562339,0.1430827,0.098446,2.283934,1.105288,0.9892071,0.9347592,9.749299,10.16989,5.131804,0.0092781,0.880446,4.24208,0.2448441,0.1916396,4.569333,.,0.0322738,1.707496,3.083425,0.6163691,0.2568205,0.0103808,0.1070797,2.092775,5.527033,0.4144084,0.0017936,0.5709442,1.674078,0.9566151,1.909194,0.0385619,0.2544969,24.8429,15.47031,6.76452,0.113188,2.733375,0.3275222,0.5831265,0.5225517,0.0070324,4.418995,9.372592,8.254387,1.112325,0.0058796
New Zealand,3859,482.1197,14.65523,3.766807,0.4342478,0.0017093,0.0017093,.,.,.,.,.,0.5324923,0.3129117,0.0474862,0.0474862,.,.,.,0.7873354,0.2622386,0.3643921,0.0069095,0.3308559,.,0.0266267,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.023993,6.05403,5.983264,0.070734,3.24e-05,0.1846259,4.394644,2.909833,0.8377931,0.1459495,0.5010683,0.2551207,0.0693545,.,.,0.157542,0.0282242,428.7276,144.4593,2.848643,1.636859,0.3194301,0.8923538,3.722205,6.264984,23.03257,2.887289,1.193027,0.2247616,1.25275,0.2167508,5.845507,27.04681,7.111329,5.572708,1.538621,13.50486,1.48949,1.977095,3.528159,10.811,0.2001988,2.919345,2.973721,5.438974,1.252931,0.6900746,0.3589381,1.143802,8.422016,0.1585083,5.475849,2.787658,5.422754,5.566574,2.58614,14.42081,4.717997,0.0340439,0.0069613,0.2672064,4.409786,2.075325,.,.,.,0.0385597,0.0149409,0.7703735,1.127384,0.8159669,0.004507,0.0159777,.,0.2909325,.,0.0185342,.,.,.,.,0.1055331,.,20.43708,12.44586,2.451548,1.292268,0.7195367,.,.,3.527863,0.0133361,179.9779,3.212551,2.162151,107.3006,42.51975,19.64359,22.87616,4.672212,20.11071,30.21346,25.79289,1.475583,2.944992,12.1087,1.687013,2.494019,1.187083,0.248193,0.7081205,0.3506231,0.1320488,0.1492737,1.123744,0.2658758,0.9462283,0.5844155,4.726086,5.748356,4.680407,0.0042044,2.385149,2.291053,0.2016209,0.0710165,0.7858892,.,0.0094221,0.8553313,3.618786,0.8663652,0.3412017,0.0508408,0.1485047,2.211874,6.197761,0.3993453,0.0017209,0.6643277,2.128739,0.7908535,2.212776,0.0400177,1.257271,38.73686,24.47027,12.06675,0.225489,4.164788,0.4489136,1.624075,1.158088,0.0679185,4.714251,14.26659,12.6838,1.524951,0.0578325
Nicaragua,5027,826.0879,115.8164,46.12217,10.81853,0.3118206,0.2395322,0.0137712,0.0392916,.,.,0.0192256,12.2664,13.67162,0.3036822,0.1344523,0.0060892,1.86e-06,0.1631388,3.822896,0.8081766,1.009394,0.0654192,0.7056046,0.0510953,0.1872748,1.95067,0.5145549,.,0.2350399,.,0.025083,.,.,0.9299423,0.0104615,0.202589,.,.,0.0329996,0.1439704,0.1439704,.,.,.,0.0074322,1.007574,32.17327,32.1224,0.0504232,0.0004462,7.450185,21.71217,10.7926,4.456072,5.597033,0.8664727,8.358596,8.23017,0.0277355,.,0.0219075,0.0787834,626.3204,93.39688,1.16524,0.3952468,0.1571348,0.6128588,0.9645493,13.24522,5.187819,9.798926,3.108831,3.662773,1.807284,1.220038,3.965839,7.064747,1.295263,0.4236798,0.8715832,5.199111,12.61757,0.4892617,1.081207,8.512356,0.1351488,1.07505,0.6788616,2.805971,2.933864,1.768642,0.536499,0.1050172,2.708074,0.464793,1.731148,0.5121325,4.301157,5.761488,0.9800861,45.95506,4.10786,0.0888994,0.5845993,0.9817173,2.452644,12.87633,.,.,.,.,.,11.81298,1.057363,0.700444,0.065978,0.0324471,.,0.2584938,.,0.0059866,.,.,.,.,.,.,46.07126,38.83133,2.299892,3.642599,0.2119505,.,.,1.085483,.,242.6762,2.382498,20.39725,142.8775,62.17731,24.88648,37.29083,3.917728,10.92384,29.92148,22.01297,6.904392,1.00412,60.99047,6.107137,39.84023,10.00008,9.247187,14.2312,6.36177,1.551208,1.249407,3.76113,0.2082013,2.399157,1.991948,3.882053,68.45625,65.61097,0.0419313,23.71422,41.85482,.,0.0688494,2.650716,.,0.1257137,0.815627,3.176797,1.067118,.,.,.,2.109679,15.82784,1.180391,0.05188,0.3791312,7.612678,0.2267046,6.377058,.,1.068317,83.95113,53.8554,20.25097,1.199888,6.512059,1.64932,8.759422,4.313263,0.2316799,10.9388,30.09573,18.27513,11.60227,0.2183244
Niger,11353,1933.242,1125.281,686.2193,120.7123,1.985263,1.518114,0.095976,0.2434601,.,.,0.1277127,33.76238,250.9268,73.97444,2.258881,1.001567,50.36785,20.34613,70.33857,1.76648,6.800409,0.0765628,4.939253,0.1494184,1.635174,100.883,72.74243,.,.,14.99131,0.0920585,.,.,2.767898,0.0195353,0.0055929,.,2.985312,7.27888,0.3999164,0.3999164,.,.,.,2.14225,22.52748,246.9182,246.5078,0.381279,0.0291206,55.3137,87.04656,33.38419,34.58518,15.50622,3.570969,49.78374,47.13406,0.2370564,.,0.1494369,2.263187,683.5058,56.5238,2.18499,1.446975,0.2865799,0.4514349,0.4857585,1.602718,4.029451,6.540773,3.941807,0.9666577,0.8390454,0.7932622,1.509301,0.694864,1.004107,0.689541,0.3145663,7.548735,3.892903,0.7107204,3.531403,3.422326,0.3711843,0.8400102,1.688865,0.5916987,0.5511323,0.5242784,0.803088,0.1033631,1.978512,0.3485943,1.492071,0.1378474,1.198576,10.71504,1.208601,27.28847,16.56025,0.1172598,10.96219,3.180951,2.299856,2.477862,.,.,.,.,.,1.669655,0.8058044,0.7059301,0.0183463,0.0098749,.,0.0716531,.,0.0024029,.,.,.,.,.,.,35.42459,29.76284,1.753702,3.229665,0.0998908,.,.,0.5784884,.,355.8212,11.0124,11.09591,185.3352,112.3678,50.90869,61.45911,5.736889,30.27304,52.89659,33.29311,15.98971,3.613765,83.53697,12.96668,32.42684,14.86342,6.033324,6.565284,4.964817,3.751294,1.33537,14.71872,1.272187,2.255549,3.369114,11.44121,27.59423,18.98403,0.0176308,5.133263,13.83313,.,0.0924111,8.124183,.,0.3936116,4.032953,0.9411322,0.2683817,.,.,.,0.6727505,18.65686,6.289429,0.1509199,0.1832305,3.764597,0.3006688,7.968015,.,0.5422807,124.4545,100.1077,28.10727,4.406113,17.292,8.588001,11.06245,8.259429,0.031784,22.36063,24.34685,8.788069,15.50562,0.0531609
