6,Population ('000) (2)   ,All Causes   ,"Communicable, maternal, perinatal and nutritional conditions   ",A. Infectious and parasitic diseases  , 1. Tuberculosis , 2. STDs excluding HIV ,  a. Syphilis,  b. Chlamydia,  c. Gonorrhoea,  d. Trichomoniasis,  e. Genital herpes,  f. Other STDs, 3. HIV/AIDS , 4. Diarrhoeal diseases , 5. Childhood-cluster diseases ,  a. Whooping cough,  b. Diphtheria,  c. Measles,  d. Tetanus, 6. Meningitis , 7. Encephalitis , 8. Hepatitis ,  a. Acute hepatitis A,  b. Acute hepatitis B,  c. Acute hepatitis C,  d. Acute hepatitis E, 9. Parasitic and vector diseases ,  a. Malaria,  b. African Trypanosomiasis,  c. Chagas disease,  d. Schistosomiasis,  e. Leishmaniasis,  f. lymphatic filariasis,  g. Onchocerciasis,  h. Cysticercosis,  i. Echinococcosis,  j. Dengue,  k. Trachoma,  l. Yellow fever,  m. Rabies, 10. Intestinal nematode infections ,  a. Ascariasis,  b. Trichuriasis,  c. Hookworm disease,  d. Food-bourne trematodes, 11. Leprosy , 12. Other infectious diseases ,B. Respiratory Infectious   , 1. Lower respiratory infections , 2. Upper respiratory infections , 3. Otitis media ,C. Maternal conditions  ,D. Neonatal conditions  , 1. Preterm birth complications , 2. Birth asphyxia and birth trauma , 3. Neonatal sepsis and infections , 4. Other neonatal conditions ,E. Nutritional deficiencies  , 1. Protein-energy malnutrition , 2. Iodine deficiency , 3. Vitamin A deficiency , 4. Iron-deficiency anaemia , 5. Other nutritional deficiencies ,Noncommunicable diseases   ,A. Malignant neoplasms  , 1. Mouth and oropharynx cancers ,  a. Lip and oral cavity,  b. Nasopharynx,  c. Other pharynx, 2. Oesophagus cancer , 3. Stomach cancer , 4. Colon and rectum cancers , 5. Liver cancer ,  a. Liver cancer secondary to hepatitis B,  b. Liver cancer secondary to hepatitis C,  c. Liver cancer secondary to alcohol use,  d. Other liver cancer, 6. Pancreas cancer ," 7. Trachea, bronchus, lung cancers ", 8. Melanoma and other skin cancers ,  a. Malignant skin melanoma,  b. Non-melanoma skin cancer, 9. Breast cancer , 10. Cervix uteri cancer , 11. Corpus uteri cancer , 12. Ovary cancer , 13. Prostate cancer , 14. Testicular cancer , 15. Kidney cancer , 16. Bladder cancer , 17. Brain and nervous system cancers , 18. Gallbladder and biliary tract cancer , 19. Larynx cancer , 20. Thyroid cancer , 21. Mesothelioma ," 22. Lymphomas, multiple myeloma ",  a. Hodgkin lymphoma,  b. Non-Hodgkin lymphoma,  c. Multiple myeloma, 23. Leukaemia , 24. Other malignant neoplasms ,B. Other neoplasms  ,C. Diabetes mellitus  ,"D. Endocrine, blood, immune disorders  ", 1. Thalassaemias , 2. Sickle cell disorders and trait , 3. Other haemoglobinopathies and haemolytic anaemias ," 4. Other endocrine, blood and immune disorders ",E. Mental and substance use disorders  , 1. Depressive disorders ,  a. Major depressive disorder,  b. Dysthymia, 2. Bipolar disorder , 3. Schizophrenia , 4. Alcohol use disorders , 5. Drug use disorders ,  a. Opioid use disorders,  b. Cocaine use disorders,  c. Amphetamine use disorders,  d. Cannabis use disorders,  e. Other drug use disorders, 6. Anxiety disorders , 7. Eating disorders , 8. Autism and Asperger syndrome , 9. Childhood behavioural disorders ,  a. Attention deficit/hyperactivity syndrome,  b. Conduct disorder, 10. Idiopathic intellectual disability , 11. Other mental and behavioural disorders ,F. Neurological conditions  , 1. Alzheimer disease and other dementias , 2. Parkinson disease , 3. Epilepsy , 4. Multiple sclerosis , 5. Migraine , 6. Non-migraine headache , 7. Other neurological conditions ,G. Sense organ diseases  ,H. Cardiovascular diseases  , 1. Rheumatic heart disease , 2. Hypertensive heart disease , 3. Ischaemic heart disease , 4. Stroke ,  a. Ischaemic stroke,  b. Haemorrhagic stroke," 5. Cardiomyopathy, myocarditis, endocarditis ", 6. Other circulatory diseases ,I. Respiratory diseases  , 1. Chronic obstructive pulmonary disease , 2. Asthma , 3. Other respiratory diseases ,J. Digestive diseases  , 1. Peptic ulcer disease , 2. Cirrhosis of the liver ,  a. Cirrhosis due to hepatitis B,  b. Cirrhosis due to hepatitis C,  c. Cirrhosis due to alcohol use,  d. Other liver cirrhosis, 3. Appendicitis , 4. Gastritis and duodenitis , 5. Paralytic ileus and intestinal obstruction , 6. Inflammatory bowel disease , 7. Gallbladder and biliary diseases , 8. Pancreatitis , 9. Other digestive diseases ,K. Genitourinary diseases  , 1. Kidney diseases ,  a. Acute glomerulonephritis,  b. Chronic kidney disease due to diabetes,  c. Other chronic kidney disease, 2. Benign prostatic hyperplasia , 3. Urolithiasis , 4. Other urinary diseases , 5. Infertility , 6. Gynecological diseases ,L. Skin diseases  ,M. Musculoskeletal diseases  , 1. Rheumatoid arthritis , 2. Osteoarthritis , 3. Gout , 4. Back and neck pain , 5. Other musculoskeletal disorders ,N. Congenital anomalies  , 1. Neural tube defects , 2. Cleft lip and cleft palate , 3. Down syndrome , 4. Congenital heart anomalies , 5. Other chromosomal anomalies , 6. Other congenital anomalies ,O. Oral conditions  ,P. Sudden infant death syndrome  ,Injuries   ,A. Unintentional injuries  , 1. Road injury , 2. Poisonings , 3. Falls ," 4. Fire, heat and hot substances ", 5. Drowning , 6. Exposure to mechanical forces , 7. Natural disasters , 8. Other unintentional injuries ,B. Intentional injuries  , 1. Self-harm , 2. Interpersonal violence , 3. Collective violence and legal intervention 
Myanmar,52885,1069.139,225.4983,128.8836,58.72315,2.490703,2.202401,0.0578183,0.1578658,.,.,0.0726186,14.38714,30.29911,0.9143608,0.096859,0.0085226,0.048988,0.7599912,4.014212,2.209945,1.528558,0.0764657,1.213997,0.037998,0.2000972,2.897069,0.4766785,.,.,.,.,.,.,0.64805,0.0579691,0.4439803,.,.,1.270391,1.213189,0.1996153,.,.,1.013574,0.8625074,9.343658,47.08728,46.9679,0.07165,0.0477273,2.274387,38.89328,15.49404,13.295,6.544372,3.559871,8.359757,6.699993,0.0505458,.,0.7984957,0.8107221,763.7763,126.8398,11.56455,4.2853,1.864327,5.414925,7.75456,11.15039,7.886792,11.90374,5.723398,1.828606,2.267257,2.084479,2.094736,21.33763,1.444616,0.2631124,1.181504,6.130351,6.423012,0.5408887,2.516425,2.103007,0.2088476,1.177621,1.655156,1.591556,2.722382,1.486358,1.461458,0.0609967,4.063079,0.1989905,3.236251,0.6278371,3.760354,15.8013,1.491725,43.65308,6.105655,0.446638,0.0031759,4.774455,0.8813864,3.637814,.,.,.,.,.,2.630009,0.9901283,0.7324993,0.0275076,0.0210964,.,0.2090249,.,0.0176761,.,.,.,.,.,.,46.18371,37.77239,4.760712,2.132372,0.2748867,.,.,1.243347,.,299.5423,6.948167,34.89116,88.29236,136.2869,56.258,80.02886,10.03222,23.09157,100.3162,64.48876,33.58368,2.243767,81.67392,9.412251,57.30031,24.31089,7.310701,10.60444,15.07427,1.174014,0.5654698,4.986565,0.4003967,1.6429,2.194371,3.997649,39.06936,30.30378,0.0496878,15.78079,14.47331,.,0.266498,8.457629,.,0.0414519,3.280946,1.941553,0.4200368,.,.,.,1.521516,9.343455,0.8870017,0.0149285,0.3201367,4.638076,0.3779029,3.105409,.,0.6967236,79.86436,65.41673,21.51011,1.508406,19.53281,2.510056,5.745258,2.234026,.,12.37606,14.44763,8.122299,4.051396,2.273939
Namibia,2480,1237.429,477.8466,333.8549,51.61291,0.8277413,0.5628418,0.0498612,0.1482083,.,.,0.06683,223.8735,39.78414,0.4990082,0.052912,0.007281,0.2674366,0.1713785,5.790523,0.490951,0.6244692,0.0085427,0.5039613,0.0185263,0.0934388,6.13478,5.076244,.,.,0.7072673,.,.,.,0.3512686,.,.,.,.,.,0.008194,0.008194,.,.,.,0.0978667,4.110782,96.2171,96.16474,0.0322168,0.0201408,9.20117,29.53548,13.47654,8.758775,4.786758,2.513409,9.038024,7.835072,0.0349083,.,0.013738,1.154306,671.1801,75.04897,4.582502,2.618848,0.395841,1.567813,1.792576,1.84532,4.408232,2.27515,0.7459593,0.3832948,1.017003,0.1288925,1.122508,3.986695,1.80488,1.589027,0.215853,6.674542,4.620074,0.7426279,1.526477,9.966154,0.1868417,1.514629,1.670595,0.9536572,0.4242384,1.201357,0.7941471,0.3255816,3.824354,0.3078973,2.431926,1.084531,1.655846,17.14998,3.493708,73.57435,8.018508,0.005031,0.1629819,2.269216,5.581279,4.561312,.,.,.,.,.,2.373736,2.181978,1.749163,0.0577251,0.0221988,.,0.3528918,.,0.0055974,.,.,.,.,.,.,46.99872,34.16347,2.192349,9.170115,0.1206321,.,.,1.352154,.,315.7467,4.696677,34.00269,138.3775,106.9732,47.87535,59.09782,12.98098,18.71568,67.02977,47.00195,16.36203,3.665801,37.49971,5.375314,12.24548,3.339136,2.206907,4.513766,2.185674,0.8703364,2.121511,6.38602,2.673387,2.451785,0.8179274,4.557945,23.5821,20.15961,0.049298,6.375491,13.73482,.,0.0461366,3.206477,.,0.1698716,5.336548,1.951303,1.028281,.,.,.,0.9230217,7.851068,0.4061061,0.0569081,0.5543305,2.394868,0.4877887,3.951066,.,0.4872941,88.4024,57.74161,29.71708,1.512881,3.814279,5.431057,4.213967,3.865603,.,9.186739,30.6608,11.5144,19.1464,.
Nepal,28983,910.5646,204.6707,117.4672,31.84713,1.616271,1.459436,0.0297454,0.0874587,.,.,0.0396314,7.266158,55.10651,1.439225,0.0931008,0.0024826,0.280833,1.062809,3.724113,2.981961,3.319713,0.0961526,2.471614,0.0829207,0.6690252,2.519678,0.0104983,.,.,.,0.2786043,.,.,0.4070849,0.286497,0.6048588,.,.,0.9321344,0.0378513,0.0378513,.,.,.,0.6342913,6.974313,47.5705,47.471,0.0505106,0.04899,4.099722,31.68361,13.60679,9.402814,6.59717,2.076837,3.849664,1.299513,0.0344181,.,0.1811403,2.334593,637.2101,79.73569,6.641526,3.339892,0.8171104,2.484523,2.676874,5.701029,3.097723,1.062883,0.4990953,0.2011603,0.2436216,0.1190056,1.152158,13.16641,0.3739464,0.1455074,0.2284389,4.820992,7.167254,0.233086,3.141355,0.7569638,0.2090753,1.047709,1.620969,1.3016,4.821769,1.714776,1.04844,0.0589052,4.286374,0.6948977,2.953333,0.6381435,3.565189,10.06868,1.128541,37.18553,3.394151,0.0109225,0.3210524,2.091908,0.9702688,1.658446,.,.,.,.,.,0.9715211,0.6842301,0.4562958,0.0373882,0.0206373,.,0.1699089,.,0.0026945,.,.,.,.,.,.,31.64528,25.87746,2.314113,2.618085,0.1724506,.,.,0.6631734,.,297.7538,7.424859,11.56256,184.9495,86.86533,48.66871,38.19662,1.584029,5.367528,103.1661,77.08221,22.69152,3.392402,41.12588,6.711361,20.18926,7.755688,2.489764,6.320103,3.623702,1.230259,1.078758,5.099668,0.6528823,1.163908,2.086623,2.913169,30.67613,23.53125,0.0768333,8.154295,15.30012,.,0.5277035,6.421717,.,0.1954561,1.646952,0.8022187,0.503916,.,.,.,0.2983027,6.556942,0.0885641,0.0370366,0.1071939,2.734492,0.1452347,3.44442,.,0.7344279,68.68377,55.68403,20.69461,0.4603959,17.52706,1.807745,4.52873,1.431157,.,9.234339,12.99974,9.573715,3.426026,.
Netherlands,16987,385.9692,20.94219,6.046442,0.1088899,0.0051729,0.0035145,0.0003431,0.0009798,.,.,0.0003356,0.192892,1.215093,0.0105908,0.0104972,9.36e-05,.,.,0.2787613,0.8746246,0.1418045,0.0164117,0.068867,.,0.0565258,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.218612,10.7374,10.65974,0.0306027,0.047063,0.0763362,3.407838,1.693009,0.700839,0.4850304,0.5289593,0.674174,0.0354159,0.0001076,.,0.4570873,0.1815634,340.6202,135.4421,2.304135,1.140282,0.1205399,1.043313,6.158218,3.981695,16.24936,3.381831,0.8735328,1.13946,1.176038,0.1927995,8.384395,32.60691,3.102043,2.766967,0.3350759,10.87463,0.9327611,1.60404,3.143404,7.577978,0.1123461,3.052057,3.70397,4.189954,1.340426,0.7317975,0.3163152,1.651118,6.96365,0.2875282,4.070194,2.605928,4.411619,8.667419,4.383258,7.442819,3.146138,0.022464,0.0360178,0.7262492,2.361407,2.978789,.,.,.,0.0987294,0.3167551,1.211208,0.9539111,0.616006,0.0253711,0.044545,.,0.2679889,.,0.0715478,.,.,.,.,0.3266374,.,44.35984,32.89956,4.249237,1.117764,0.9717776,0.0062627,.,5.115241,0.0277156,89.15479,0.5272498,2.047564,42.86157,22.86382,11.39888,11.46494,3.225654,17.62893,26.37826,22.24084,0.3530171,3.784399,12.66854,0.3429477,3.196851,0.6837442,0.7111211,1.59221,0.2097764,0.0804347,0.0283163,1.387552,0.1953363,0.9418584,0.7831149,5.712129,7.667544,4.536682,0.0075499,0.9091127,3.62002,0.0731078,0.1041027,2.935199,.,0.0184525,0.5790421,2.91673,0.4968871,0.4401423,0.040714,0.2670971,1.671889,3.342744,0.1464038,0.0008318,0.7401446,0.7820349,0.5497873,1.123542,0.0432889,0.0886366,24.40674,14.08997,2.58149,0.0702479,7.302399,0.1584275,0.4373343,0.3537308,1.06e-06,3.186338,10.31677,9.641815,0.6380521,0.0369043
New Zealand,4661,357.3475,16.49016,3.761143,0.1616237,0.0151913,0.0054257,0.002044,0.0059131,.,.,0.0018084,0.1740392,0.9052771,0.0385035,0.0383166,0.0001869,.,.,0.3411935,0.4504057,0.2510646,0.0044651,0.2260653,.,0.0205342,0.0050979,.,.,.,.,0.0050979,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.418746,8.341022,8.298352,0.02798,0.0146903,0.1629761,3.94787,2.749683,0.5390919,0.2970422,0.3620527,0.2771474,0.1074452,9.78e-05,.,0.1350678,0.0345367,309.8582,113.2196,1.813797,1.025227,0.2509184,0.5376518,3.25718,4.131814,16.33947,3.247321,1.274879,0.2496095,1.502982,0.219851,5.69008,21.17294,6.597983,5.000959,1.597024,9.399649,0.8710864,1.660091,2.407799,7.279452,0.1135726,2.953381,2.416163,4.324752,1.049328,0.4464664,0.4017891,1.033416,6.709331,0.3654827,3.973538,2.37031,4.534448,5.368286,2.277397,10.51328,3.942575,0.0254873,0.0068515,0.2325509,3.677685,2.458277,.,.,.,0.0297461,0.0822045,0.8121279,1.407156,0.8871158,0.0131701,0.0747876,.,0.4320827,.,0.0459747,.,.,.,.,0.0810673,.,29.06591,19.73579,2.852758,1.251998,0.5483017,.,.,4.677072,0.0241909,99.27581,1.466075,2.126418,55.46328,23.58476,10.53223,13.05253,3.951825,12.68345,23.91192,18.51239,0.9594773,4.44006,11.33428,0.7704895,2.487478,1.222636,0.2410853,0.6982268,0.3255306,0.0710982,0.0805279,1.203338,0.1621501,0.8765046,0.7478683,4.934829,5.00243,3.233169,0.0096736,1.68169,1.541805,0.1905272,0.1175129,1.452947,.,0.0082735,1.118941,2.849924,0.5451548,0.278852,0.0554972,0.196247,1.774173,4.309892,0.2596164,0.001919,0.5494387,1.194985,0.8383239,1.46561,0.0483063,0.5054262,30.99918,18.21921,5.95986,0.1754799,5.524098,0.3806751,1.41842,1.577181,0.0446055,3.13889,12.77997,11.63795,1.142022,8.03e-11
Nicaragua,6150,588.5222,53.6653,17.40064,3.148297,0.1186129,0.0753441,0.0082694,0.0233889,.,.,0.0116105,5.560001,4.680538,0.0330637,0.014057,0.0016352,1.72e-07,0.0173713,1.53533,0.6415638,0.4561241,0.0238821,0.3314587,0.0242056,0.0765777,0.6817632,0.1717342,.,0.114085,.,0.0006169,.,.,0.122078,.,0.273249,.,.,.,0.0272916,0.0272916,.,.,.,0.0059455,0.5121118,18.88929,18.86337,0.0254365,0.0004767,2.737748,11.21396,5.538348,2.316096,2.872183,0.4873368,3.423656,3.316099,0.016367,.,0.0194764,0.0717141,473.217,89.66461,1.108334,0.3599775,0.147779,0.6005778,0.8601399,10.56492,6.038638,10.88833,3.506185,4.135772,1.821228,1.425144,4.110017,7.018388,1.218853,0.4185898,0.8002636,5.656569,9.562498,0.4674717,1.142395,8.350648,0.177518,1.346302,0.6324638,3.018964,2.103542,1.478377,0.5754567,0.1059608,2.858255,0.3543095,1.94602,0.5579248,3.956349,6.424224,1.402264,36.89611,3.248287,0.0566962,0.5206835,0.6550534,2.015854,9.493177,.,.,.,.,.,8.791717,0.6959621,0.430989,0.0444089,0.0288555,.,0.1917086,.,0.0054978,.,.,.,.,.,.,34.35405,29.27875,1.874835,2.036827,0.1885808,.,.,0.9750563,.,155.0769,0.9410512,12.85707,96.71465,33.42885,12.73777,20.69108,2.810267,8.325047,22.50925,18.84015,2.502136,1.166962,44.42674,2.580756,32.18987,7.973601,7.324758,11.79181,5.099706,0.8503826,0.7115701,2.414378,0.1553744,1.535353,1.269114,2.719944,62.95853,60.86477,0.0185165,22.49269,38.35356,.,0.0491474,1.977327,.,0.0672944,1.05184,2.551542,0.560011,.,.,.,1.991531,9.191093,0.3625189,0.0062117,0.247201,4.561733,0.1388499,3.874579,.,0.3926048,61.63983,36.19749,15.4181,0.5719467,5.534191,0.7465978,5.013151,1.804323,.,7.109187,25.44234,11.86501,13.57733,.
Niger,20673,1395.333,608.1955,329.0304,44.84586,0.7904174,0.5935972,0.0399684,0.1041483,.,.,0.0527034,25.28553,134.861,5.265879,0.9644276,0.0321795,1.699917,2.569355,33.77993,1.378306,4.728648,0.0467646,3.638779,0.1147704,0.9283335,62.00997,49.55609,.,.,4.852785,0.0233654,.,.,2.051829,0.0088466,0.0373462,.,1.599642,3.88007,0.158052,0.158052,.,.,.,0.9161466,15.01061,162.5818,162.341,0.2231927,0.017582,37.54174,50.37942,19.68767,15.82179,12.39908,2.470877,28.6621,26.03394,0.1816846,.,0.0912765,2.355201,665.0794,57.54397,2.531623,1.68238,0.3106403,0.5386028,0.8145639,1.861079,4.46806,5.724833,3.398159,0.8654263,0.7736287,0.6876198,1.770579,0.8049301,0.8742691,0.5472793,0.3269899,7.504427,3.442755,0.7490647,3.282819,4.713108,0.3608774,1.00985,1.57724,0.7362138,0.5224376,0.6335888,0.6454599,0.0769344,2.00247,0.3558065,1.520757,0.1259067,1.253478,10.18331,1.850955,37.15021,12.02083,0.0624229,7.058947,2.654296,2.245166,2.786847,.,.,.,.,.,1.558746,1.225275,0.9986864,0.0420808,0.0223692,.,0.1621389,.,0.0028261,.,.,.,.,.,.,36.49731,30.03412,1.888784,3.833614,0.1045503,.,.,0.6362462,.,348.1606,8.625314,11.6337,176.936,116.2222,51.61206,64.61018,5.385081,29.35824,53.78573,34.85008,15.0299,3.905752,69.3075,9.615537,27.54188,12.9241,5.045723,5.677881,3.894181,3.287559,1.505751,12.10963,0.9113055,2.196146,3.553026,8.586663,29.66303,21.51983,0.0190014,6.067632,15.4332,.,0.0747703,7.736102,.,0.3323242,3.886373,1.003837,0.2747169,.,.,.,0.7291202,10.8834,2.603139,0.0853925,0.1295008,3.037094,0.232374,4.795899,.,0.5388278,122.0586,100.7477,39.13316,3.569568,15.43107,6.938768,8.878844,7.147481,.,19.64879,21.31089,8.989326,11.75082,0.5707444
Nigeria,185990,1827.655,881.7729,506.6703,128.7048,2.949956,2.529982,0.084632,0.2208705,.,.,0.1144716,116.0613,146.5298,9.372752,0.5398808,0.2132294,5.247962,3.37168,31.53453,1.711918,8.320202,0.0943406,6.943947,0.242698,1.039216,45.21167,32.76772,.,.,6.026456,0.0022391,.,.,3.512106,0.0188789,0.1017247,.,1.222052,1.560489,0.5338015,0.5338015,.,.,.,0.4416923,15.29788,246.7256,246.5917,0.1274484,0.0064812,43.38602,60.79626,24.77857,23.72754,9.795028,2.495121,24.1947,22.00254,0.099537,.,0.089763,2.002857,813.2659,103.4919,2.142267,1.13816,0.6765971,0.3275107,0.5074223,2.619657,4.496473,13.14821,5.661916,1.830135,4.873836,0.782318,2.363355,1.156319,0.6894359,0.4862754,0.2031605,16.38975,11.7154,0.9898666,1.678448,25.69162,0.04408,0.5445864,1.052702,0.40359,0.2729259,0.7278525,0.5214166,0.0160472,4.882581,0.7528083,3.324477,0.8052959,1.794532,9.643318,4.115743,39.94631,21.17792,0.0011236,14.62934,2.619195,3.928254,8.133264,.,.,.,.,.,2.836788,5.286061,4.903084,0.0526935,0.0275175,.,0.3027667,.,0.010415,.,.,.,.,.,.,55.09374,43.09504,3.526275,6.958869,0.1779686,.,.,1.335586,.,375.2416,5.383729,13.66074,197.3667,109.838,51.79847,58.03949,9.127513,39.86488,50.57435,34.46285,11.07832,5.033184,106.3047,6.259695,64.436,27.45929,10.93481,17.61554,8.426349,2.870762,1.375853,14.69048,1.152476,2.438848,4.126032,8.954583,25.88753,13.65734,0.0288658,3.997114,9.631359,.,0.1201692,11.74536,.,0.3646603,7.454492,1.713199,0.2688154,.,.,.,1.444384,13.48398,2.140009,0.0645441,0.2571504,3.656108,0.6025779,6.763589,.,0.6472715,132.6164,99.94442,29.50273,2.897199,23.78976,6.831968,8.93411,6.643521,.,21.34513,32.672,17.32528,10.46383,4.882886
Norway,5255,358.3695,22.98907,6.432869,0.1380387,0.0267094,0.0106623,0.0033124,0.0097446,.,.,0.00299,0.1442044,1.068106,0.008237,0.0060642,0.000189,.,0.0019839,0.1714329,0.69209,0.0918709,0.0156423,0.0303957,.,0.0458329,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.09218,13.1615,13.08806,0.0714427,0.0019944,0.0534837,2.116166,0.7279186,0.5531134,0.1108215,0.7243123,1.225055,0.7726316,0.0002077,.,0.4246097,0.0276061,309.7772,112.5007,1.64568,1.020685,0.1267258,0.4982691,2.498009,3.496651,16.56866,2.600088,0.3035252,1.400236,0.7215903,0.174737,7.781519,23.63543,4.360972,3.907007,0.453965,7.289838,1.195801,1.433851,3.226338,9.556854,0.0753683,3.058422,3.007269,4.472447,0.7936982,0.4065573,0.4074258,0.6996674,6.216869,0.2235906,3.159485,2.833793,3.584802,4.488441,2.337817,5.989193,3.19626,0.0283913,0.0128244,0.7559413,2.399103,10.09167,.,.,.,0.0531408,0.2201032,3.28075,6.401403,4.237171,0.0463429,0.2837978,.,1.834091,.,0.0395233,.,.,.,.,0.0967464,.,35.26428,24.38842,3.666488,1.315228,1.290489,.,.,4.603662,0.0039503,89.53683,0.4674835,2.108041,46.56716,20.88766,10.30525,10.5824,2.26987,17.23663,26.48706,22.3558,0.6881932,3.443067,11.76136,1.284587,2.731858,0.2696668,1.00069,1.299323,0.1621778,0.0881399,0.1905903,1.084468,0.270617,0.9837543,0.5900509,4.537294,6.25854,3.702987,0.002981,0.6621118,3.037894,0.1896673,0.0990692,2.258265,.,0.0085526,0.8391067,2.441136,0.4524995,0.1520241,0.0365516,0.225693,1.574367,2.816852,0.0475882,0.0005228,0.5913942,0.7480685,0.5292972,0.8999813,0.0512486,0.2012126,25.60323,14.96979,2.544261,0.1365719,4.907824,0.6617544,0.8780942,0.4602255,.,5.381061,10.63344,10.06558,0.5678619,.
Oman,4425,564.2111,45.92935,12.08048,1.28085,0.0368982,0.0161575,0.0037325,0.0121883,.,.,0.0048199,1.587408,1.092903,0.106178,0.0003132,0.000832,0.0004814,0.1045514,0.7302211,1.899091,1.069029,0.0181669,0.9092225,0.0438401,0.0977992,0.1697503,.,.,.,0.1623297,0.0065273,.,.,.,0.0008933,.,.,.,.,0.0005313,0.0005313,.,.,.,0.1001085,4.007517,24.26576,24.25004,0.0064019,0.0093162,0.2744361,7.280501,4.012936,1.409461,0.5242493,1.333855,2.02817,1.523195,0.0972462,.,0.1628736,0.2448554,469.3103,68.0251,1.495575,0.7118107,0.3032355,0.4805291,1.772446,5.086997,5.642684,4.732042,2.229674,1.227036,0.7870804,0.4882519,3.113878,7.046792,0.640495,0.2973338,0.3431613,4.219269,0.8968022,0.4792723,1.184648,4.758796,0.114672,1.7968,3.024177,1.637053,0.9640661,0.4312356,1.677859,0.4003226,7.070949,0.8629724,4.746304,1.461672,4.632958,5.205316,2.895665,56.22338,8.94017,0.0055187,0.4809383,0.3437568,8.109956,0.8441918,.,.,.,.,.,0.2666358,0.5762909,0.3673267,0.0326295,0.0197167,.,0.156618,.,0.0012651,.,.,.,.,.,.,36.52049,32.04278,2.698478,0.9518224,0.1194976,.,.,0.7079117,.,243.8729,1.184999,3.328243,179.4749,39.07466,7.288124,31.78654,4.581551,16.22858,11.15605,8.123788,2.222495,0.8097701,12.19279,0.7357904,8.574569,3.938062,2.170763,0.6361953,1.829548,0.4488676,0.0174004,0.7483419,0.1467735,0.1993585,0.2411467,1.080541,18.6503,16.89661,0.0125975,6.981515,9.902495,.,0.0208639,1.718827,.,0.0140051,3.367227,0.4330167,0.047919,.,.,.,0.3850977,5.921814,1.203458,0.0069599,0.18643,2.208132,0.1439535,2.17288,.,0.2671264,48.97153,40.50128,28.60878,0.3913723,3.183656,0.6456941,2.604236,2.69219,.,2.375347,8.470253,3.46652,5.003733,.
Pakistan,193203,1001.981,232.7627,106.1788,34.17158,3.109875,3.03545,0.0140108,0.042027,.,.,0.0183875,3.382237,39.50132,4.22746,0.2210615,0.0187528,0.8631573,3.124488,5.569591,1.967267,3.459657,0.2999701,2.1193,0.1019254,0.938462,1.919163,0.5258777,.,.,.,0.0020373,.,.,0.073625,0.0124558,0.6169957,.,.,0.6881718,0.0279355,0.0279355,.,.,.,0.0810311,8.761681,42.14361,42.03065,0.0480965,0.0648692,4.415643,75.41016,33.58674,20.90776,16.31759,4.598065,4.614508,1.819367,0.0579304,.,0.1619439,2.575267,712.9693,90.41022,9.138884,6.473367,0.4749148,2.190602,4.088078,3.014669,3.583017,3.875189,1.420798,1.646494,0.340474,0.4674227,0.5077536,5.879358,0.4266047,0.1947463,0.2318584,14.10449,2.354142,0.7454109,2.56215,2.658077,0.4861755,1.327394,2.446477,2.75503,1.547343,1.85397,0.9936445,0.0508133,5.768112,1.070061,4.04844,0.6496114,2.903747,17.33969,1.841697,44.03961,5.327378,0.9539538,0.0768876,2.898602,1.397934,1.426827,.,.,.,.,.,0.6690858,0.7543802,0.5568657,0.0286957,0.0172047,.,0.1516142,.,0.0033609,.,.,.,.,.,.,25.2589,20.08191,1.873224,2.324556,0.1562404,.,.,0.8229765,.,388.9383,11.50332,18.11677,237.9787,111.4353,61.31514,50.12019,2.454176,7.450012,67.69085,54.47237,10.94695,2.271522,46.67326,7.208522,23.23481,8.065206,8.360349,2.397142,4.412111,1.834811,1.019207,4.348241,0.7779705,1.559313,2.587394,4.10299,27.96853,23.61746,0.0878288,8.899885,14.62974,.,0.3532055,3.813607,.,0.1842579,1.301309,0.7855724,0.432924,.,.,.,0.3526484,9.753004,0.1646318,0.0269344,0.1943439,4.320524,0.2082343,4.838336,.,1.55388,56.24896,43.24009,17.12352,1.804669,8.11027,1.764347,3.735094,1.958922,.,8.743271,13.00886,3.07796,9.504899,0.4260039
